article_code,material,form,thickness_mm,diameter_mm,outer_diameter_mm,inner_diameter_mm,width_mm,length_mm,color,variant,group,unit,item_type,is_remnant,article_name,saw_label
L?ÌIKELAUD6,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ÌIKELAUD6)
L?ÌIKELAUD7,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ÌIKELAUD7)
L?ĢIKELAUD1,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD1)
L?ĢIKELAUD2,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD2)
L?ĢIKELAUD3,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD3)
L?ĢIKELAUD4,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD4)
L?ĢIKELAUD5,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD5)
L?ĢIKELAUD6,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD6)
L?ĢIKELAUD7,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (L?ĢIKELAUD7)
LÕIKELAUD1,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD1)
LÕIKELAUD2,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD2)
LÕIKELAUD3,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD3)
LÕIKELAUD4,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD4)
LÕIKELAUD5,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD5)
LÕIKELAUD6,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD6)
LÕIKELAUD7,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (LÕIKELAUD7)
MONTER1,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (MONTER1)
MONTER2,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (MONTER2)
PE500102NAT,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PE500102NAT)
PLAS130,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLAS130)
PLAS144,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLAS144)
PLAS43,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLAS43)
PLAS79,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLAS79)
PLAS97,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLAS97)
PLASTENAPE100060ROH,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLASTENAPE100060ROH)
PLASTENAPE500LEHT70,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PLASTENAPE500LEHT70)
PROFI1000MOS250X250,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PROFI1000MOS250X250)
PROFI1000MOS250X400,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (PROFI1000MOS250X400)
RHNUTPESEIB,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (RHNUTPESEIB)
T001,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (T001)
T002,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (T002)
T007,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (T007)
T008,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (T008)
TEM19,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM19)
TEM3,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM3)
TEM46,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM46)
TEM47,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM47)
TEM471,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM471)
TEM49,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM49)
TEM5,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM5)
TEM52,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM52)
TEM60,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM60)
TEM8,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TEM8)
TERB1083416,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TERB1083416)
TERB1088532,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TERB1088532)
TERB500KOMPLEKT,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TERB500KOMPLEKT)
TOOTMINE1041,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE1041)
TOOTMINE1042,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE1042)
TOOTMINE1080,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE1080)
TOOTMINE1220,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE1220)
TOOTMINE1221,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE1221)
TOOTMINE237,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE237)
TOOTMINE457,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE457)
TOOTMINE601,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE601)
TOOTMINE657,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE657)
TOOTMINE658,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE658)
TOOTMINE659,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE659)
TOOTMINE694,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE694)
TOOTMINE701,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE701)
TOOTMINE842,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE842)
TOOTMINE844,PE,muu,,,,,,,,,PE,kmpl,1,Ei,*,PE muu (TOOTMINE844)
TOOTMINE845,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE845)
TOOTMINE869,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE869)
TOOTMINE877,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE877)
TOOTMINE878,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE878)
TOOTMINE879,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE879)
TOOTMINE880,PE,muu,,,,,,,,,PE,KMPL,1,Ei,*,PE muu (TOOTMINE880)
TOOTMINE971,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE971)
TOOTMINE996,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TOOTMINE996)
TPROFIIL50X130,PE,muu,,,,,,,,,PE,TK,1,Ei,*,PE muu (TPROFIIL50X130)
10002074,PE,varras/profiil,,100,,,,,punane,,PE,M,1,Ei,Kaitsevõrk POLYNET 50...100 mm punane,PE varras/profiil D100 punane (10002074)
400008,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400008)
400073,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400073)
400132,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400132)
400164,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400164)
400260,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400260)
400310,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400310)
400334,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400334)
400361,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400361)
400376,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400376)
400404,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400404)
400405,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400405)
400471,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400471)
400555,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400555)
400602,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400602)
400622,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400622)
400637,PE,varras/profiil,,,,,,,,,PE,m,1,Ei,*,PE varras/profiil (400637)
400640,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400640)
400645,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400645)
400649,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400649)
400665,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400665)
400677,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400677)
400678,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400678)
400697,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400697)
400703,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400703)
400704,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (400704)
410001,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410001)
410029,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410029)
410049,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410049)
410135,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410135)
410141,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410141)
410146,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410146)
410166,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410166)
410185,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410185)
410189,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (410189)
700040,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (700040)
700062,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (700062)
700360,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (700360)
DARPL641853,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (DARPL641853)
GE0501130060,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (GE0501130060)
GE0501130090,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (GE0501130090)
GE0501130100,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (GE0501130100)
GE0501131025,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (GE0501131025)
GE0501131060,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (GE0501131060)
ORBI1032154,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (ORBI1032154)
ORBI1032155,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (ORBI1032155)
PE100003X50ROH,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PE100003X50ROH)
PE1000Y50,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PE1000Y50)
PE300??MAR90NAT,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PE300??MAR90NAT)
PE300ÜMAR90NAT,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PE300ÜMAR90NAT)
PLAS138,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLAS138)
PLASTENAPE1000??M120,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000??M120)
PLASTENAPE1000??M150,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000??M150)
PLASTENAPE1000??M160,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000??M160)
PLASTENAPE1000??M200,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000??M200)
PLASTENAPE1000?£M120,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000?£M120)
PLASTENAPE1000?£M150,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000?£M150)
PLASTENAPE1000?£M160,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000?£M160)
PLASTENAPE1000?£M200,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000?£M200)
PLASTENAPE1000ÜM120,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000ÜM120)
PLASTENAPE1000ÜM150,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000ÜM150)
PLASTENAPE1000ÜM160,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000ÜM160)
PLASTENAPE1000ÜM200,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (PLASTENAPE1000ÜM200)
TEM11,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (TEM11)
TEM31,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (TEM31)
TERBT20X54,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (TERBT20X54)
WEFA1014681,PE,varras/profiil,,,,,,,,,PE,M,1,Ei,*,PE varras/profiil (WEFA1014681)
10001342,PE1000,leht,1,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 01x1000x2000mm VIRGIN natural,PE1000 leht 1x1000x2000 VIRGIN natural (10001342)
10001343,PE1000,leht,2,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 02x1000x2000mm VIRGIN natural,PE1000 leht 2x1000x2000 VIRGIN natural (10001343)
10000944,PE1000,leht,3,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 03x1000x2000mm VIRGIN natural,PE1000 leht 3x1000x2000 VIRGIN natural (10000944)
10001405,PE1000,leht,3,,,,1000,2000,roheline,VIRGIN,PE,M2,1,Ei,PE1000 03x1000x2000mm VIRGIN roheline,PE1000 leht 3x1000x2000 VIRGIN roheline (10001405)
10001405/1,PE1000,leht,3,,,,1000,2000,roheline,VIRGIN,PE,M2,1,Jah,PE1000 03x1000x2000mm VIRGIN roheline tükid,PE1000 leht 3x1000x2000 VIRGIN roheline (10001405/1)
10001494,PE1000,leht,3,,,,1000,2000,must,AST,PE,M2,1,Ei,PE1000 03x1000x2000mm AST must,PE1000 leht 3x1000x2000 AST must (10001494)
10002616,PE1000,leht,3,,,,1000,2000,natural,VIRGIN MOS2,PE,M2,1,Ei,PE1000 03x1000x2000mm VIRGIN+MOS2 natural,PE1000 leht 3x1000x2000 VIRGIN MOS2 natural (10002616)
10000300,PE1000,leht,4,,,,1000,2000,roheline,REG,PE,M2,1,Ei,PE1000 04x1000x2000mm REG roheline,PE1000 leht 4x1000x2000 REG roheline (10000300)
10000300/1,PE1000,leht,4,,,,1000,2000,roheline,REG,PE,M2,1,Jah,PE1000 04x1000x2000mm REG roheline tükid,PE1000 leht 4x1000x2000 REG roheline (10000300/1)
10000945,PE1000,leht,4,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 04x1000x2000mm VIRGIN natural,PE1000 leht 4x1000x2000 VIRGIN natural (10000945)
10000301,PE1000,leht,5,,,,1000,2000,roheline,REG,PE,M2,1,Ei,PE1000 05x1000x2000mm REG roheline,PE1000 leht 5x1000x2000 REG roheline (10000301)
10000301/1,PE1000,leht,5,,,,1000,2000,roheline,REG,PE,M2,1,Jah,PE1000 05x1000x2000mm REG roheline tükid,PE1000 leht 5x1000x2000 REG roheline (10000301/1)
10001406,PE1000,leht,5,,,,1000,2000,roheline,VIRGIN,PE,M2,1,Ei,PE1000 05x1000x2000mm VIRGIN roheline,PE1000 leht 5x1000x2000 VIRGIN roheline (10001406)
10001406/1,PE1000,leht,5,,,,1000,2000,roheline,VIRGIN,PE,M2,1,Jah,PE1000 05x1000x2000mm VIRGIN roheline tükid,PE1000 leht 5x1000x2000 VIRGIN roheline (10001406/1)
10003697,PE1000,leht,5,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 05x1000x2000mm VIRGIN natural,PE1000 leht 5x1000x2000 VIRGIN natural (10003697)
10009299,PE1000,leht,5,,,,1000,2000,must,REG,PE,M2,1,Ei,PE1000 05x1000x2000mm REG must,PE1000 leht 5x1000x2000 REG must (10009299)
10010447,PE1000,leht,5,,,,1000,2000,must,VIRGIN,PE,M2,1,Ei,PE1000 05x1000x2000mm VIRGIN must,PE1000 leht 5x1000x2000 VIRGIN must (10010447)
10000302,PE1000,leht,6,,,,1000,2000,roheline,REG,PE,M2,1,Ei,PE1000 06x1000x2000mm REG roheline,PE1000 leht 6x1000x2000 REG roheline (10000302)
10000302/1,PE1000,leht,6,,,,1000,2000,roheline,REG,PE,M2,1,Jah,PE1000 06x1000x2000mm REG roheline tükid,PE1000 leht 6x1000x2000 REG roheline (10000302/1)
10000303,PE1000,leht,6,,,,1000,2000,must,REG,PE,M2,1,Ei,PE1000 06x1000x2000mm REG must antistaatiline,PE1000 leht 6x1000x2000 REG must (10000303)
10000304,PE1000,leht,6,,,,2080,3050,natural,VIRGIN,PE,M2,1,Ei,PE1000 06x2080x3050mm VIRGIN natural,PE1000 leht 6x2080x3050 VIRGIN natural (10000304)
10001407,PE1000,leht,6,,,,1000,2000,roheline,VIRGIN,PE,M2,1,Ei,PE1000 06x1000x2000mm VIRGIN roheline,PE1000 leht 6x1000x2000 VIRGIN roheline (10001407)
10012518,PE1000,leht,6,,,,1000,2000,must,REG,PE,M2,1,Ei,PE1000 06x1000x2000mm REG must,PE1000 leht 6x1000x2000 REG must (10012518)
10016162,PE1000,leht,6,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 06x1000x2000mm VIRGIN natural,PE1000 leht 6x1000x2000 VIRGIN natural (10016162)
10016487,PE1000,leht,6,,,,1000,3000,roheline,REG,PE,M2,1,Ei,PE1000 06x1000x3000mm REG roheline,PE1000 leht 6x1000x3000 REG roheline (10016487)
10000305,PE1000,leht,8,,,,1000,2000,roheline,REG,PE,M2,1,Ei,PE1000 08x1000x2000mm REG roheline,PE1000 leht 8x1000x2000 REG roheline (10000305)
10000305/1,PE1000,leht,8,,,,1000,2000,roheline,REG,PE,M2,1,Jah,PE1000 08x1000x2000mm REG roheline tükid,PE1000 leht 8x1000x2000 REG roheline (10000305/1)
10000306,PE1000,leht,8,,,,1000,2000,must,REG AST,PE,M2,1,Ei,PE1000 08x1000x2000mm REG+AST must,PE1000 leht 8x1000x2000 REG AST must (10000306)
10000306/1,PE1000,leht,8,,,,1000,2000,must,AST,PE,M2,1,Jah,PE1000 08x1000x2000mm AST must tükid,PE1000 leht 8x1000x2000 AST must (10000306/1)
10000307,PE1000,leht,8,,,,1335,2000,must,REG AST,PE,M2,1,Ei,PE1000 08x1335x2000mm REG+ AST must,PE1000 leht 8x1335x2000 REG AST must (10000307)
10000377,PE1000,leht,8,,,,1000,2000,,VIRGIN MOS2,PE,M2,1,Ei,PE1000 08x1000x2000mm VIRGIN+MOS2 anthracite,PE1000 leht 8x1000x2000 VIRGIN MOS2 (10000377)
10000377/1,PE1000,leht,8,,,,1000,2000,,VIRGIN MOS2,PE,M2,1,Jah,PE1000 08x1000x2000mm VIRGIN+MOS2 anthracite tükid,PE1000 leht 8x1000x2000 VIRGIN MOS2 (10000377/1)
10000378,PE1000,leht,8,,,,500,3000,,VIRGIN MOS2,PE,M2,1,Ei,PE1000 08x500x3000mm VIRGIN+MOS2 anthracite,PE1000 leht 8x500x3000 VIRGIN MOS2 (10000378)
10001572,PE1000,leht,8,,,,1000,2000,roheline,REG,PE,M2,1,Ei,PE1000 08x1000x2000mm REG roheline,PE1000 leht 8x1000x2000 REG roheline (10001572)
10001581,PE1000,leht,8,,,,2000,3000,natural,VIRGIN,PE,M2,1,Ei,PE1000 08x2000x3000mm VIRGIN natural,PE1000 leht 8x2000x3000 VIRGIN natural (10001581)
10001638,PE1000,leht,8,,,,1000,2000,roheline,,PE,M2,1,Ei,PE1000 08x1000x2000mm CERAMIC roheline,PE1000 leht 8x1000x2000 roheline (10001638)
10001694,PE1000,leht,8,,,,1000,3000,,VIRGIN MOS2,PE,M2,1,Ei,PE1000 08x1000x3000mm VIRGIN+MOS2 anthracite,PE1000 leht 8x1000x3000 VIRGIN MOS2 (10001694)
10002674,PE1000,leht,8,,,,1250,3000,,VIRGIN MOS2,PE,M2,1,Ei,PE1000 08x1250x3000mm VIRGIN+MOS2 anthracite,PE1000 leht 8x1250x3000 VIRGIN MOS2 (10002674)
10002842,PE1000,leht,8,,,,1250,3000,must,REG AST,PE,M2,1,Ei,PE1000 08x1250x3000mm REG+ AST must,PE1000 leht 8x1250x3000 REG AST must (10002842)
10003192,PE1000,leht,8,,,,1000,2000,punane,,PE,M2,1,Ei,PE1000 08x1000x2000mm kuumakindel punane,PE1000 leht 8x1000x2000 punane (10003192)
10003432,PE1000,leht,8,,,,1000,3000,roheline,REG,PE,M2,1,Ei,PE1000 08x1000x3000mm REG roheline,PE1000 leht 8x1000x3000 REG roheline (10003432)
10004152,PE1000,leht,8,,,,1250,3000,roheline,REG,PE,M2,1,Ei,PE1000 08x1250x3000mm REG roheline,PE1000 leht 8x1250x3000 REG roheline (10004152)
10005590,PE1000,leht,8,,,,1335,2000,roheline,REG,PE,M2,1,Ei,PE1000 08x1335x2000mm REG roheline,PE1000 leht 8x1335x2000 REG roheline (10005590)
10006297,PE1000,leht,8,,,,1000,3000,must,VIRGIN MOS2,PE,M2,1,Ei,PE1000 08x1000x3000mm VIRGIN+MOS2 must,PE1000 leht 8x1000x3000 VIRGIN MOS2 must (10006297)
10006297/1,PE1000,leht,8,,,,1000,3000,must,VIRGIN MOS2,PE,M2,1,Jah,PE1000 08x1000x3000mm VIRGIN+MOS2 must tükid,PE1000 leht 8x1000x3000 VIRGIN MOS2 must (10006297/1)
10009289,PE1000,leht,8,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 08x1000x2000mm VIRGIN natural,PE1000 leht 8x1000x2000 VIRGIN natural (10009289)
10012519,PE1000,leht,8,,,,1000,3000,must,REG,PE,M2,1,Ei,PE1000 08x1000x3000mm REG must,PE1000 leht 8x1000x3000 REG must (10012519)
10000308,PE1000,leht,10,,,,1000,2000,natural,VIRGIN,PE,M2,1,Ei,PE1000 10x1000x2000mm VIRGIN natural,PE1000 leht 10x1000x2000 VIRGIN natural (10000308)
10000309,PE1000,leht,10,,,,1000,3000,natural,VIRGIN,PE,M2,1,Ei,PE1000 10x1000x3000mm VIRGIN natural,PE1000 leht 10x1000x3000 VIRGIN natural (10000309)
10000310,PE1000,leht,10,,,,1000,2000,roheline,REG,PE,M2,1,Ei,PE1000 10x1000x2000mm REG roheline,PE1000 leht 10x1000x2000 REG roheline (10000310)
10000310/1,PE1000,leht,10,,,,1000,2000,roheline,REG,PE,M2,1,Jah,PE1000 10x1000x2000mm REG roheline tükid,PE1000 leht 10x1000x2000 REG roheline (10000310/1)
10000311,PE1000,leht,10,,,,1250,2000,roheline,REG,PE,M2,1,Ei,PE1000 10x1250x2000mm REG roheline,PE1000 leht 10x1250x2000 REG roheline (10000311)
10000312,PE1000,leht,10,,,,1250,3000,roheline,REG,PE,M2,1,Ei,PE1000 10x1250x3000mm REG roheline,PE1000 leht 10x1250x3000 REG roheline (10000312)
10000313,PE1000,leht,10,,,,2080,2285,natural,VIRGIN,PE,M2,1,Ei,PE1000 10x2080x2285mm VIRGIN natural,PE1000 leht 10x2080x2285 VIRGIN natural (10000313)
10000314,PE1000,leht,10,,,,2080,4050,natural,VIRGIN,PE,M2,1,Ei,PE1000 10x2080x4050mm VIRGIN natural,PE1000 leht 10x2080x4050 VIRGIN natural (10000314)
